,text_id,cohesion,syntax,vocabulary,phraseology,grammar,conventions,word_count,miss_count,bos_count,week_months,small_count,miss_rate,small_rate,log_miss_rate,log_small_rate,sample,fold,DeB-cohesion,DeB-syntax,DeB-vocabulary,DeB-phraseology,DeB-rammar,DeB-conventions,style,whitespace,locale-violation,misspelling,typographical,inconsistency,duplication,uncategorized,grammar_mistakes,error_length,sum_mistakes
3048,D9B44BD44222,3.0,2.5,3.0,2.5,2.0,3.0,561,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,3.2558594,3.0761719,3.265625,3.0644531,2.7070312,3.1835938,1,1,0,3,8,0,0,0,11,155,24
3049,D9B51C663A5F,2.0,3.0,2.5,3.0,2.5,3.0,270,8,3,0,3,0.0296296296296296,0.0111111111111111,0.0291991546922623,0.0110498361865849,0.0548485682249784,3,2.8144531,2.65625,2.5507812,2.4648438,2.4199219,2.5625,0,1,0,9,1,0,0,0,0,67,11
3050,D9B80F897473,2.5,2.5,3.0,2.5,2.0,2.0,569,20,2,0,2,0.0351493848857645,0.0035149384885764,0.0345457495252557,0.0035087755296792,0.0553273998175629,1,2.8398438,2.6875,2.9414062,2.6972656,2.4941406,2.5585938,7,1,0,27,4,0,1,0,9,354,49
3051,D9BC7F4F22F0,2.5,2.5,2.5,3.0,2.5,2.0,458,11,2,0,2,0.0240174672489082,0.0043668122270742,0.0237335843320943,0.0043573053689556,0.039957681867097,1,2.8847656,2.75,3.0097656,2.71875,2.6113281,2.6113281,0,0,0,32,1,0,1,0,9,233,43
3052,D9D8AB28BD26,2.0,3.0,2.5,2.5,2.0,2.0,408,15,4,0,4,0.0367647058823529,0.0098039215686274,0.0361050046421163,0.0097561749453646,0.0639136819085391,3,2.3691406,2.3574219,2.5449219,2.4511719,2.2265625,2.2753906,0,4,0,42,3,0,0,0,7,288,56
3053,D9E77CD4506B,2.5,2.0,3.0,3.0,2.0,2.5,434,8,1,0,1,0.0184331797235023,0.0023041474654377,0.0182653479772931,0.0023014969882791,0.0296995189542189,0,2.5546875,2.3105469,2.7441406,2.3144531,2.2421875,2.2773438,2,1,0,29,1,0,0,0,8,211,41
3054,D9E7B148EF8C,3.0,2.5,3.0,2.0,2.0,2.5,495,10,6,0,6,0.0202020202020202,0.0121212121212121,0.0200006667066694,0.0120483385161745,0.0420493385761787,1,3.015625,2.7636719,3.0292969,2.6835938,2.5996094,2.7382812,0,1,0,24,5,0,0,0,3,175,33
3055,D9F549A8EE63,2.5,2.5,3.0,2.5,2.5,2.0,309,12,2,0,2,0.0388349514563106,0.0064724919093851,0.0380998462322703,0.0064516352814885,0.0636014046298941,0,2.7773438,2.7851562,2.9394531,2.9316406,2.9921875,2.4746094,0,0,0,35,4,0,0,2,2,255,43
3056,D9FA943B5453,4.0,3.5,4.0,3.5,3.0,3.0,371,1,0,0,0,0.0026954177897574,0.0,0.0026917916657113,0.0,0.004037687498567,3,3.6757812,3.5351562,3.5585938,3.4746094,3.390625,3.4882812,0,0,0,11,0,0,0,0,3,77,14
3057,D9FB5E411A4F,3.0,2.0,3.0,2.5,2.0,2.0,221,0,1,0,1,0.0,0.004524886877828,0.0,0.0045146803545266,0.0045146803545266,1,3.0742188,2.7207031,3.0742188,2.7714844,2.6855469,2.9003906,0,2,0,5,2,0,1,0,3,72,13
3058,D9FC1CDE9B10,3.0,3.0,3.0,3.0,2.5,2.5,121,1,11,0,11,0.0082644628099173,0.0909090909090909,0.0082304991365154,0.0870113769896297,0.0993571256944028,2,2.7460938,2.9042969,3.1132812,2.9160156,3.0488281,3.0195312,0,0,0,2,1,0,0,0,2,27,5
3059,DA00F2B25B8C,3.5,3.0,3.5,3.5,2.5,3.0,359,3,0,0,0,0.0083565459610027,0.0,0.0083218233374922,0.0,0.0124827350062384,3,2.8984375,2.6367188,2.9921875,2.734375,2.3769531,2.8945312,0,0,0,1,0,0,0,0,12,67,13
3060,DA1ABE125640,3.0,3.0,3.0,3.0,2.0,2.5,405,2,2,0,2,0.0049382716049382,0.0049382716049382,0.0049261183360557,0.0049261183360557,0.0123152958401394,1,3.2070312,2.9746094,3.0820312,2.921875,2.59375,3.0625,0,1,0,1,6,0,0,0,6,90,14
3061,DA228B928B61,2.5,3.5,3.5,3.0,3.5,3.5,255,2,0,1,1,0.0078431372549019,0.0039215686274509,0.0078125397367936,0.0039138993211363,0.0156327089263267,1,3.1464844,3.1230469,3.3007812,3.2597656,3.3320312,3.1503906,0,1,0,4,1,0,0,0,0,52,6
3062,DA254A895F0D,2.0,2.0,3.0,3.0,2.5,2.0,385,0,7,0,7,0.0,0.0181818181818181,0.0,0.0180185055026782,0.0180185055026782,2,2.59375,2.4785156,2.7441406,2.5,2.5175781,2.7363281,0,1,0,3,3,0,1,0,9,92,17
3063,DA26E5E2C08E,3.0,3.0,3.5,3.5,3.0,3.5,862,14,9,0,9,0.0162412993039443,0.0104408352668213,0.0161108202726982,0.0103867061888096,0.034552936597857,3,3.3183594,3.1738281,3.5058594,3.21875,3.1914062,3.1445312,0,0,0,15,15,0,1,0,7,202,38
3064,DA43320FCA57,2.0,2.5,3.0,2.5,2.0,2.5,401,1,1,0,1,0.0024937655860349,0.0024937655860349,0.0024906613124518,0.0024906613124518,0.0062266532811295,3,3.0761719,3.15625,3.2226562,3.109375,3.2246094,3.2714844,1,1,0,2,5,0,1,0,3,70,13
3065,DA4E1BDBD778,2.5,2.5,2.5,3.0,2.0,3.5,288,1,0,0,0,0.0034722222222222,0.0,0.0034662079764863,0.0,0.0051993119647294,2,3.03125,3.0097656,3.0507812,2.8613281,2.75,2.8828125,2,1,0,3,3,0,0,0,6,219,15
3066,DA5CA667B729,4.0,4.0,4.0,4.5,5.0,4.5,307,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,3.796875,3.7871094,3.734375,3.7753906,3.8710938,3.9335938,0,2,0,2,1,0,0,0,0,18,5
3067,DA674E9EB26C,4.0,3.0,3.5,3.5,3.5,3.5,356,0,1,0,1,0.0,0.0028089887640449,0.0,0.0028050509276086,0.0028050509276086,2,3.5214844,3.3398438,3.40625,3.2753906,3.171875,3.4160156,2,1,0,2,2,0,0,0,4,89,11
3068,DA6899CADE97,3.5,3.5,3.5,3.5,3.0,2.5,469,1,2,0,2,0.0021321961620469,0.0042643923240938,0.0021299262578248,0.0042553255701384,0.0074502149568757,1,3.8339844,3.5039062,3.7460938,3.3476562,3.1152344,3.6367188,1,1,0,1,1,0,0,0,0,25,4
3069,DA7C756EEA38,3.0,3.0,3.0,3.0,3.0,3.5,348,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3.1191406,3.0996094,3.1855469,2.9453125,2.8203125,2.9960938,0,1,0,6,6,0,0,0,3,197,16
3070,DA86BC9B9FB6,3.0,3.0,4.0,3.5,3.0,3.5,599,0,3,0,3,0.0,0.005008347245409,0.0,0.0049958471933716,0.0049958471933716,2,2.9277344,2.8515625,3.203125,2.7832031,2.5957031,2.8886719,0,0,0,4,5,0,0,0,11,138,20
3071,DA8E64EC1304,3.0,2.5,3.0,2.5,2.0,2.5,179,11,0,0,0,0.0614525139664804,0.0,0.0596382663197312,0.0,0.0894573994795968,3,2.8261719,2.6894531,2.8261719,2.7226562,2.5703125,2.5351562,0,0,0,14,1,0,0,0,3,143,18
3072,DA8F8C0D6952,4.0,4.5,4.5,4.5,4.0,4.5,549,0,1,0,1,0.0,0.0018214936247723,0.0,0.0018198367169858,0.0018198367169858,3,4.3671875,4.2226562,4.2695312,3.9960938,3.8808594,4.1835938,2,0,0,3,3,0,1,0,1,74,10
3073,DA92389BB8F0,2.0,2.0,2.0,2.0,2.0,2.0,358,14,4,0,4,0.0391061452513966,0.0111731843575419,0.0383608678724461,0.0111112254250708,0.06865252723374,2,2.5078125,2.375,2.6503906,2.3554688,2.265625,2.3925781,1,1,0,22,3,0,0,3,4,211,34
3074,DA994B5C3784,3.5,4.0,4.0,4.0,4.0,4.0,387,0,3,0,3,0.0,0.0077519379844961,0.0,0.0077220460939103,0.0077220460939103,0,3.546875,3.6308594,3.6601562,3.8847656,3.9003906,3.5820312,0,0,0,2,10,0,0,0,2,58,14
3075,DACE7A4DE7DB,4.0,4.5,5.0,5.0,5.0,4.0,305,12,2,0,2,0.0393442622950819,0.0065573770491803,0.0385899972698689,0.0065359709797854,0.0644209668845888,0,3.625,3.6289062,3.65625,3.7226562,3.6835938,3.4433594,1,1,0,12,2,0,0,0,1,143,17
3076,DACF12F21A7C,2.5,2.5,2.5,3.0,2.0,3.0,210,1,1,0,1,0.0047619047619047,0.0047619047619047,0.0047506027585977,0.0047506027585977,0.0118765068964944,1,2.859375,2.8007812,2.9726562,2.8769531,2.8554688,2.8789062,0,2,0,4,0,0,0,0,4,59,10
3077,DAD01CB5C8D8,3.5,3.0,3.5,3.5,3.5,3.5,325,0,2,0,2,0.0,0.0061538461538461,0.0,0.0061349885675159,0.0061349885675159,2,3.46875,3.328125,3.453125,3.3632812,3.5820312,3.5585938,1,0,0,5,5,0,0,0,1,47,12
3078,DAD5BCDAB7DD,3.5,3.0,3.5,2.5,3.5,3.5,737,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,3.5742188,3.4746094,3.5976562,3.4101562,3.6679688,3.6621094,0,0,0,1,0,0,0,0,4,40,5
3079,DAE1AA29184B,3.5,3.0,3.0,3.0,3.0,3.0,562,10,3,0,3,0.0177935943060498,0.0053380782918149,0.0176371414861068,0.0053238812527497,0.0317795934819101,3,3.1503906,3.0234375,3.2070312,3.0507812,3.0117188,2.8476562,1,0,0,14,1,0,0,0,5,193,21
3080,DAECE15EE507,2.5,3.0,2.5,3.0,2.0,2.0,207,0,1,0,1,0.0,0.0048309178743961,0.0,0.0048192864359489,0.0048192864359489,1,2.8828125,2.53125,2.9140625,2.6269531,2.4902344,2.8300781,2,0,0,5,2,0,0,0,1,70,10
3081,DAF9AC30424E,3.5,3.0,2.5,2.5,3.5,3.0,187,0,1,0,1,0.0,0.0053475935828877,0.0,0.0053333459753626,0.0053333459753626,1,2.7949219,2.9726562,3.0117188,3.0214844,3.2929688,2.9238281,0,1,0,7,2,0,0,0,3,81,13
3082,DB050381035B,3.5,3.0,2.0,2.5,2.0,2.5,482,9,0,0,0,0.0186721991701244,0.0,0.0185000137439202,0.0,0.0277500206158803,0,2.7832031,2.7148438,2.9980469,2.7832031,2.6914062,2.6035156,1,0,0,17,0,0,0,0,5,160,23
3083,DB0A595A4723,3.5,3.5,3.0,3.0,3.0,3.5,177,0,5,0,5,0.0,0.0282485875706214,0.0,0.0278569545029662,0.0278569545029662,1,3.1269531,3.1054688,3.2070312,3.0546875,3.1855469,3.4316406,0,0,0,3,5,0,0,0,3,39,11
3084,DB1838237151,1.5,2.5,3.0,2.5,3.0,2.5,449,21,2,0,2,0.0467706013363029,0.0044543429844097,0.04570980696185,0.0044444517604239,0.073009162203199,3,2.5917969,2.4863281,2.9472656,2.5195312,2.6816406,2.3574219,0,0,0,56,2,0,0,0,3,353,61
3085,DB2E935F461F,4.0,3.0,3.5,3.5,4.0,3.5,503,12,0,0,0,0.0238568588469184,0.0,0.023576730563997,0.0,0.0353650958459955,1,3.5195312,3.3398438,3.5371094,3.3945312,3.2851562,3.3085938,0,0,0,16,5,0,0,0,5,180,26
3086,DB2EA5C4828F,1.0,1.0,1.5,1.0,1.0,1.0,425,54,7,0,7,0.1270588235294117,0.0164705882352941,0.1196114284864983,0.0163364193196933,0.1957535620494408,2,2.21875,1.8652344,2.4765625,1.9404297,2.3066406,1.515625,0,1,0,201,1,0,1,0,6,994,210
3087,DB34A89420F2,2.5,3.0,3.0,2.5,3.5,3.0,487,1,2,0,2,0.002053388090349,0.0041067761806981,0.0020512827705573,0.0040983663922821,0.0071752905481182,3,3.0878906,3.0214844,3.21875,3.0390625,3.1191406,3.0488281,1,1,0,19,0,0,0,0,5,136,26
3088,DB621DB9A4C3,3.0,3.0,3.0,3.0,2.5,3.0,383,1,5,0,5,0.0026109660574412,0.0130548302872062,0.0026075634070807,0.0129703504426274,0.0168816955532485,3,3.1054688,2.96875,3.0625,2.9277344,2.6953125,3.0683594,0,5,0,2,2,0,0,0,9,92,18
3089,DB69B98973B6,4.0,3.5,4.0,4.0,4.0,3.5,358,8,0,0,0,0.0223463687150838,0.0,0.0221003470006659,0.0,0.0331505205009988,3,3.8867188,3.734375,3.6914062,3.5664062,3.7148438,3.7441406,2,0,0,9,2,0,1,0,0,123,14
3090,DB6B9E64CFF0,4.0,4.0,3.5,4.0,3.5,4.0,631,2,2,0,2,0.0031695721077654,0.0031695721077654,0.0031645596029629,0.0031645596029629,0.0079113990074073,0,3.828125,3.65625,3.9746094,3.6523438,3.578125,3.5878906,2,1,0,8,2,0,0,0,8,169,21
3091,DB80C6963DB7,3.0,2.5,3.0,3.0,2.5,2.5,204,6,0,0,0,0.0294117647058823,0.0,0.0289875368732521,0.0,0.0434813053098782,1,3.0,2.9667969,3.1816406,3.1054688,3.0644531,2.9023438,0,0,0,10,3,0,0,0,1,112,14
3092,DB85B6DDB462,3.5,3.0,3.0,3.5,3.5,3.0,333,1,3,0,3,0.003003003003003,0.009009009009009,0.0029985029962566,0.0089686699827603,0.0134664244771452,3,3.5,3.2070312,3.3789062,3.3183594,3.3496094,3.296875,2,0,0,6,5,0,1,0,8,156,22
3093,DB8F7B150495,3.0,3.5,3.0,3.0,3.5,3.5,227,3,1,0,1,0.013215859030837,0.0044052863436123,0.0131292914417928,0.0043956114730381,0.0240895486357273,2,2.9921875,2.9941406,3.0507812,2.9277344,2.7832031,3.0800781,2,2,0,1,6,0,0,0,6,100,17
3094,DB9BA6D8278F,3.0,3.0,3.0,3.0,3.0,3.5,388,1,0,0,0,0.0025773195876288,0.0,0.0025740039951728,0.0,0.0038610059927592,0,3.375,3.2558594,3.3710938,3.4941406,3.4726562,3.1757812,0,0,0,4,5,0,0,0,1,33,10
3095,DBAB680CBC5D,2.0,2.5,3.0,2.5,2.0,2.5,75,1,0,0,0,0.0133333333333333,0.0,0.0132452267500207,0.0,0.019867840125031,0,2.8125,2.9316406,3.0566406,2.8964844,3.0488281,3.1464844,0,0,0,1,0,0,0,0,0,10,1
3096,DBAE7F4F7837,3.0,3.0,3.5,3.0,3.5,3.5,295,3,3,0,3,0.0101694915254237,0.0101694915254237,0.0101181301655846,0.0101181301655846,0.0252953254139617,3,3.2871094,3.1582031,3.2871094,3.1855469,3.4121094,3.1777344,3,5,0,8,5,0,0,0,1,89,22
3097,DBBAF0AB97FB,2.5,3.0,3.0,3.0,3.0,2.0,378,6,1,0,1,0.0158730158730158,0.0026455026455026,0.0157483569681391,0.0026420094628385,0.0262645449150472,3,2.5546875,2.3867188,2.7324219,2.5195312,2.34375,2.4238281,1,0,0,29,2,0,1,0,3,171,36
3098,DBC04530D2F9,3.0,3.0,3.0,3.0,2.5,3.0,393,2,5,0,5,0.005089058524173,0.0127226463104325,0.0050761530318605,0.0126423934151765,0.0202566229629673,0,3.2871094,2.9863281,3.2539062,2.9746094,2.7988281,2.8886719,0,5,0,3,1,0,0,0,7,96,16
3099,DBC60BDBC49E,3.5,3.0,3.0,3.0,4.0,3.5,408,0,2,0,2,0.0,0.0049019607843137,0.0,0.0048899852941917,0.0048899852941917,3,3.3125,3.1523438,3.3320312,3.359375,3.4941406,3.1328125,0,1,0,7,2,0,0,0,3,89,13
3100,DBC8CBF56BB9,3.5,3.5,4.0,4.0,3.5,4.0,803,1,7,0,7,0.0012453300124533,0.0087173100871731,0.0012445552322047,0.0086795337197228,0.0105463665680298,2,3.8554688,3.6933594,4.0546875,3.7441406,3.7382812,3.71875,0,1,0,2,7,0,1,0,5,122,16
3101,DBCAB09E41C7,2.5,3.0,3.5,2.5,2.0,3.0,476,0,1,0,1,0.0,0.0021008403361344,0.0,0.0020986366569212,0.0020986366569212,1,3.1015625,2.8925781,3.1953125,2.9394531,2.7304688,3.1601562,0,0,0,1,2,0,0,0,11,120,14
3102,DBDBF971510B,4.0,3.5,4.0,4.0,4.5,3.5,715,3,0,0,0,0.0041958041958041,0.0,0.0041870263542164,0.0,0.0062805395313246,2,4.2890625,4.0742188,4.1914062,3.9941406,4.1015625,4.0234375,0,0,0,6,4,0,0,0,4,108,14
3103,DBDE16551908,2.5,2.5,2.5,3.0,2.0,2.0,453,10,2,0,2,0.0220750551876379,0.0044150110375275,0.0218349286032001,0.0044052934679164,0.0371576863727166,3,3.2285156,2.8457031,3.1132812,2.9453125,2.5566406,2.7714844,0,0,0,14,3,0,0,0,8,170,25
3104,DBE977177080,2.5,2.5,3.0,3.0,2.5,2.5,1007,10,0,0,0,0.009930486593843,0.0,0.0098815033299975,0.0,0.0148222549949963,2,3.0078125,2.8984375,3.3066406,3.1308594,3.0429688,2.9316406,2,0,0,48,9,0,0,0,3,324,62
3105,DBF44F842C57,3.0,2.5,2.0,2.0,2.5,2.0,345,4,0,0,0,0.0115942028985507,0.0,0.0115275051710674,0.0,0.0172912577566011,2,2.8339844,2.5722656,2.859375,2.6445312,2.4453125,2.7929688,2,0,0,11,4,0,0,0,8,178,25
3106,DC099826F469,4.0,3.5,3.0,3.5,3.0,3.0,441,4,0,0,0,0.0090702947845804,0.0,0.0090294067193941,0.0,0.0135441100790912,3,3.1933594,2.9472656,3.2226562,2.9394531,2.7753906,2.8027344,8,1,0,8,4,0,0,0,7,160,28
3107,DC1271D1294D,3.5,3.0,4.0,3.0,4.0,3.5,312,2,2,0,2,0.0064102564102564,0.0064102564102564,0.0063897980987709,0.0063897980987709,0.0159744952469274,3,3.5351562,3.4414062,3.6132812,3.3476562,3.5527344,3.4746094,2,0,0,3,0,0,0,0,3,63,8
3108,DC247D62DB3E,3.0,3.0,3.0,2.0,2.5,2.5,339,1,0,0,0,0.0029498525073746,0.0,0.0029455102297567,0.0,0.0044182653446351,0,3.4003906,3.1171875,3.2128906,3.1289062,2.96875,3.3222656,1,0,0,2,4,0,0,0,9,111,16
3109,DC2E6750CDEC,3.5,4.0,4.0,4.0,4.0,4.0,439,2,0,0,0,0.0045558086560364,0.0,0.0045454623716746,0.0,0.0068181935575119,1,3.7089844,3.7714844,3.9257812,3.8691406,3.6835938,3.6367188,1,1,0,5,3,0,0,0,1,67,11
3110,DC33D5F69792,2.0,2.5,3.0,2.5,2.0,2.5,566,1,1,0,1,0.0017667844522968,0.0017667844522968,0.0017652255245691,0.0017652255245691,0.0044130638114228,3,3.1523438,2.9785156,3.1542969,2.7460938,2.5195312,3.2851562,2,0,0,3,3,0,2,0,13,173,23
3111,DC391957FF10,2.5,3.0,3.0,2.5,2.5,2.0,190,6,0,0,0,0.031578947368421,0.0,0.0310905870700311,0.0,0.0466358806050467,1,2.84375,2.7695312,3.0644531,2.8671875,2.6835938,2.7324219,1,0,0,7,1,0,0,0,4,98,13
3112,DC467256CD82,4.0,4.0,4.0,4.0,3.5,3.5,532,2,2,0,2,0.0037593984962406,0.0037593984962406,0.0037523496185503,0.0037523496185503,0.0093808740463759,2,4.0273438,3.9003906,4.1679688,3.9003906,3.8691406,3.8398438,0,2,0,8,5,0,0,0,2,87,17
3113,DC56EF65D59D,3.5,2.5,3.5,3.0,3.0,3.0,543,1,3,0,3,0.001841620626151,0.005524861878453,0.0018399269220072,0.0055096558109697,0.0082695461939806,0,2.9609375,2.6386719,3.0976562,2.65625,2.4375,2.7558594,0,0,0,7,7,0,0,0,6,121,20
3114,DC5DAF538DF2,4.0,4.0,4.5,4.0,4.0,4.5,789,3,0,0,0,0.0038022813688212,0.0,0.0037950709685515,0.0,0.0056926064528273,0,4.1523438,3.6914062,4.0585938,3.6523438,3.5566406,3.8242188,1,1,0,3,5,0,0,0,3,76,13
3115,DC6EDCFCFBC2,4.0,3.0,3.5,3.5,3.5,3.0,324,0,2,0,2,0.0,0.0061728395061728,0.0,0.0061538655743782,0.0061538655743782,3,3.4335938,3.09375,3.2539062,3.1386719,3.0585938,3.3027344,0,0,0,0,5,0,4,0,0,76,9
3116,DC77E1C50756,3.0,3.5,3.0,3.0,3.0,3.5,656,2,4,0,4,0.0030487804878048,0.0060975609756097,0.003044142381228,0.0060790460763821,0.0106452596482242,0,3.4570312,3.3066406,3.734375,3.3378906,3.4433594,3.46875,4,2,0,5,20,0,0,0,1,144,32
3117,DC7961960711,2.0,2.5,3.0,2.5,2.0,2.5,293,0,1,0,1,0.0,0.0034129692832764,0.0,0.0034071583216143,0.0034071583216143,3,3.3242188,3.234375,3.3183594,3.2128906,3.2304688,3.4882812,1,0,0,2,7,0,1,0,1,89,12
3118,DC7F27315FCF,4.0,3.0,3.5,4.0,3.5,3.0,449,9,1,0,1,0.0200445434298441,0.0022271714922048,0.0198462963719307,0.0022246950221111,0.0319941395800072,2,3.3808594,3.2382812,3.3320312,3.2929688,3.2128906,3.1796875,1,0,0,7,6,0,0,0,4,126,18
3119,DC88C1130FD9,2.0,2.5,3.0,2.5,2.5,3.0,294,7,1,0,1,0.0238095238095238,0.0034013605442176,0.023530497410194,0.0033955890011381,0.0386913351164291,2,2.7011719,2.5761719,2.8359375,2.671875,2.5136719,2.5253906,0,0,0,11,3,0,0,0,2,96,16
3120,DCB1A6F255A8,3.5,3.0,3.5,3.5,3.5,2.5,623,27,2,0,2,0.0433386837881219,0.0032102728731942,0.0424258441022296,0.0032051309489483,0.0668438971022928,2,3.6523438,3.4101562,3.6660156,3.6816406,3.5664062,3.1386719,3,1,0,41,7,0,1,0,2,368,55
3121,DCB9EAF9C92A,4.0,3.5,3.0,3.0,4.0,3.0,229,0,4,0,4,0.0,0.0174672489082969,0.0,0.0173164500114609,0.0173164500114609,0,3.2382812,3.0996094,3.1816406,3.1074219,3.3808594,3.1582031,0,6,0,6,3,0,0,0,1,33,16
3122,DCBE020F2A4F,2.5,2.5,3.0,2.5,2.5,2.5,196,1,1,0,1,0.0051020408163265,0.0051020408163265,0.0050890695074712,0.0050890695074712,0.012722673768678,3,2.4921875,2.4941406,2.7265625,2.5957031,2.5898438,2.6386719,0,0,0,13,5,0,0,0,2,95,20
3123,DCCA609D1212,2.5,3.0,3.0,4.0,3.5,3.5,410,1,2,0,2,0.0024390243902439,0.0048780487804878,0.0024360547978811,0.0048661896511729,0.0085202718479945,2,3.9101562,3.9941406,3.8476562,3.9726562,4.0195312,3.8867188,0,0,0,2,8,0,1,0,0,51,11
3124,DCDDFA12E124,3.0,3.0,3.5,3.5,4.0,3.0,1181,2,10,0,10,0.0016934801016088,0.008467400508044,0.0016920477810245,0.0084317531579378,0.0109698248294746,1,3.3789062,3.140625,3.625,3.3183594,3.3476562,3.1484375,3,0,0,21,27,0,0,0,2,188,53
3125,DCDED7261D03,4.0,3.5,3.5,3.5,3.5,4.0,425,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3.5585938,3.2929688,3.3496094,3.3242188,3.015625,3.2089844,0,1,0,1,0,0,0,0,5,60,7
3126,DCE760033193,2.5,2.0,3.0,2.0,2.0,3.0,228,5,0,0,0,0.0219298245614035,0.0,0.0216928246112597,0.0,0.0325392369168896,1,2.40625,2.3339844,2.6679688,2.3164062,2.2910156,2.6992188,0,0,0,9,1,0,0,0,9,141,19
3127,DCE82F61BE10,3.0,3.5,3.5,3.5,3.0,3.0,423,15,4,0,4,0.0354609929078014,0.0094562647754137,0.0348467313301681,0.0094118341823465,0.0616819311775987,1,3.4570312,3.2128906,3.2089844,3.0527344,2.8847656,2.9335938,0,1,0,19,3,0,0,1,4,197,28
3128,DCED139D2C03,3.0,3.0,3.0,3.0,3.0,3.0,474,1,4,0,4,0.0021097046413502,0.0084388185654008,0.0021074823395647,0.0084034107963793,0.0115646343057265,1,3.125,2.9316406,3.2460938,2.8847656,2.7792969,3.0605469,1,0,0,6,3,0,0,0,5,87,15
3129,DCED9DA8896F,3.0,2.5,3.0,2.5,2.5,2.5,199,17,0,0,0,0.0854271356783919,0.0,0.0819735829596726,0.0,0.1229603744395089,1,2.5742188,2.4160156,2.7773438,2.5976562,2.421875,2.2949219,0,1,0,18,0,0,0,0,3,147,22
3130,DCEE7FD21CFD,2.0,3.0,3.0,3.0,3.0,3.0,447,1,1,0,1,0.0022371364653243,0.0022371364653243,0.0022346378014163,0.0022346378014163,0.0055865945035409,1,3.5664062,3.2285156,3.375,3.0488281,3.1035156,3.3710938,0,0,0,7,8,0,1,0,6,116,22
3131,DCF9F70FBA91,3.5,3.5,4.0,3.0,4.0,4.0,375,1,2,0,2,0.0026666666666666,0.0053333333333333,0.0026631174194836,0.0053191614776,0.0093138376068254,0,3.8378906,3.6679688,3.6308594,3.6503906,3.9023438,3.7753906,6,1,0,0,3,0,0,0,0,54,10
3132,DCFBEEAC3AA8,2.5,2.0,2.5,2.0,2.0,2.5,189,5,0,0,0,0.0264550264550264,0.0,0.0261111440036858,0.0,0.0391667160055287,3,2.5429688,2.5097656,2.6523438,2.4101562,2.3417969,2.6777344,0,1,0,6,1,0,0,0,4,232,12
3133,DD00E48BC258,3.0,3.0,3.0,2.0,3.0,3.5,403,0,2,0,2,0.0,0.0049627791563275,0.0,0.0049505051598562,0.0049505051598562,2,3.2714844,3.1503906,3.2460938,2.9960938,2.9960938,3.328125,0,2,0,0,0,0,0,0,2,25,4
3134,DD10F696E570,2.0,2.0,3.0,2.5,2.0,2.0,246,2,0,0,0,0.008130081300813,0.0,0.0080972102326193,0.0,0.0121458153489289,3,2.2441406,2.0488281,2.5742188,2.1074219,2.0996094,2.2851562,2,6,0,3,1,0,0,0,12,117,24
3135,DD265EC28AEB,3.0,3.5,4.0,3.0,3.0,3.5,768,1,0,0,0,0.0013020833333333,0.0,0.0013012363579717,0.0,0.0019518545369576,0,3.7714844,3.5214844,3.8535156,3.6679688,3.5195312,3.5996094,0,0,0,3,4,0,0,0,4,80,11
3136,DD279F25DC1F,4.0,4.0,4.0,3.5,3.5,3.0,1181,0,1,0,1,0.0,0.0008467400508044,0.0,0.0008463817686811,0.0008463817686811,0,3.1425781,2.9648438,3.2929688,2.9433594,2.8320312,3.0488281,0,0,0,7,37,0,0,0,12,248,56
3137,DD474E5804C0,3.5,3.5,4.5,4.0,4.0,3.5,535,1,1,0,1,0.0018691588785046,0.0018691588785046,0.0018674141747954,0.0018674141747954,0.0046685354369886,2,3.7929688,3.6289062,3.9179688,3.6679688,3.6054688,3.7597656,1,1,0,4,3,0,0,0,2,93,11
3138,DD66EBC605D1,4.0,3.0,4.0,3.0,3.5,3.0,836,9,3,0,3,0.0107655502392344,0.0035885167464114,0.0107080142724723,0.0035820933825046,0.0196441147912131,1,3.5429688,3.296875,3.6914062,3.3632812,3.2402344,3.2539062,2,3,0,13,2,0,1,0,1,277,22
3139,DD91A86810BD,2.5,2.5,3.0,3.0,3.0,3.0,332,5,2,0,2,0.0150602409638554,0.0060240963855421,0.0149479614358731,0.0060060240602119,0.0284279662140216,0,2.7851562,2.7636719,3.0878906,2.8847656,2.71875,2.859375,0,1,0,5,4,0,1,0,0,70,11
3140,DD96F81877AF,3.0,3.5,3.5,3.5,3.0,3.5,193,2,1,0,1,0.0103626943005181,0.005181347150259,0.0103093696588612,0.0051679701584425,0.0206320246467345,0,2.9921875,2.921875,3.1679688,2.9472656,3.1699219,3.1445312,0,1,0,3,1,0,0,1,2,45,8
3141,DDAA14DE7D11,2.5,3.0,2.5,2.5,2.5,3.0,284,1,2,0,2,0.0035211267605633,0.0070422535211267,0.0035149421074445,0.0070175726586465,0.0122899858198134,0,2.6582031,2.7597656,3.046875,2.8203125,2.7714844,2.8496094,0,1,0,4,2,0,0,0,1,41,8
3142,DDB673D3627D,3.5,3.0,3.0,2.5,2.0,3.0,554,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,3.6289062,3.359375,3.53125,3.2441406,3.0214844,3.4316406,0,1,0,6,1,0,0,0,13,189,21
