text_id,Pegasus_xsum,topic_category
E1B279EE81AE,How do you feel about students performing community service at your school?,0
E1B30D0F1F11,Do you ever wonder how school would be like if you could pick your own classes/electives?,0
E1B9CAF68CA7,There are many people who have failed once in their lifetime.,1
E1CAFEEB258E,"When you're in prison you're not allowed to do anything you don't want to do, you're not allowed to do anything you don't want to do, you're not allowed to do anything you don't want to do.",1
E1D1EFCFD8CD,People who have a bad attitude always said why I cannot do this or why the other person is more good them me in the people who have a bad attitude enter to depression they always want to be alone they always want to be with friends or family.,1
E1DB041DD77B,"The key to success in life is the positive attitude, the attitude is the key to success in life, the attitude is the key to success in life, the attitude is the key to success in life.",1
E1E09D32484D,"How do we choose our character, personality, and attitude?",1
E1EC4869981F,There are many reasons why students should not get involved in the extracurricular activities.,0
E20DE200FEA8,True self-esteem comes from both achievement and praise.,1
E21038BEF290,"Could impressions change time after time, but some people need help of how to control it, or they may not know how to express themselves in front of people",3
E218D28DBF0E,How do you tell the true to your friends?,1
E21BAA47A9F4,Having a good attitude can make you happy and make other people happy.,1
E21C97204867,Changing the school lunch menu would be a bad idea for the school.,0
E21D14227555,Technology has had a positive impact on human contact because people can see what others are doing for fun.,2
E22AC96B8B1D,"Emerson, you are right, you are the one who wants to be a better person in life.",1
E22F1FD54169,In this article I am going to show you some examples of people who have mastered everything and are now better than you are because they have already tried to do something more than they have already mastered.,1
E231B7832E0C,In my school we are trying to save energy and resources.,2
E23EF596D2B8,Is it a good or a bad choice to complete high school in three years?,0
E2456BDC6648,How would you benefit from adopting a four-day school week?,0
E24A6E61B08D,Have you ever wondered why some people are addicted to technology?,2
E24ADB91F6D3,How do you stop bullying at school?,0
E25FE9E05F36,"There are a lot of benefits of having a positive attitude which are health or physical improvements, how to solve a problem, and the power that exists inside you.",1
E263EB3FBC22,What do you think the principal of your school should do about students bringing cell phones to school?,2
E2687856AA7D,"Students should have enough time to prepare for the future, and not be forced to take summer or evening courses.",0
E28221F47AE3,"In our series of letters from African journalists, film-maker and columnist Femi Adetiba looks at why it is not a good idea to select your career at this age.",2
E282639E23F5,Is it a good idea for students to commit a career at the young age?,0
E2A60C034849,What do you think about cell phones in education?,2
E2B6281D99BD,"Self-esteem is the feeling of being able to do something that you want to do in life, I think that true self-esteem come from praising student.",1
E2C3F26AB94D,What do you think is the most important thing about singing?,1
E2D7273C427B,"Technology has made it easier for people to contact each other, but it has also made it harder for people to contact each other.",2
E2E3D86A8CF8,"Based on your experience, do you agree or disagree with Emerson statement should be based on your experiences do you agree?",1
E2E6984894BC,Thomas Jefferson was a famous American politician and he's one of the most famous people in the history of the United States of America.,1
E2E99090C7D5,"I'm writing to you because I'm a teacher at a high school, and I have a problem with some of my students.",0
E2F31005AF32,"In our series of letters from African journalists, novelist and writer Chimamanda Ngozi Adichie considers whether schools should extend the school day two hours.",0
E2F71EA3C3FE,"If you want to change your life for something more good, work, help, grow or look for something what can change your life, it is important to think what you will have in one time think for how many things we can have if we work hard.",1
E2F767441B44,There are a lot of arguments about whether or not young students should commit to a career in high school.,0
E2FC55BF5005,The principal and teachers of our school agree that it would be a good idea to change the recipe of food in the cafeteria.,0
E2FC7B4466C5,"In this week's episode of Newsround, we're going to talk about science experiments.",0
E3096B04916A,"In the past, schools used to control students involvement in extracurricular activities. However, I think that the decision regarding extracurricular involvement should be left to students and their families because students will have too much pressure on their shoulders, students will not have enough time to complete school assignments or study, and students have to work.",0
E3097287CBD1,What is the benefit of having online classes in school?,0
E312449DF480,"In our series of letters from Chinese journalists, Beijing-based writer and novelist Fan Bingbing reflects on the importance of first impressions.",2
E31B2A06C28C,"It is very important to have a positive attitude in life, because if you have a negative attitude, you will not be able to achieve your goals, and if you have a positive attitude, you will be able to achieve your goals.",1
E33FFA17ED69,"Do we accomplish more if we are always doing something, or does inactivity serve a purpose?",1
E34E1B7D1691,I am writing to you because I want to be a singer.,0
E353A05E7C8C,I think student should not work in a company.,0
E3611716918E,All people choose to be different from each other.,1
E362F08345FE,"In our series of letters from African journalists, film-maker and columnist Farai Sevenzo looks at the importance of community service in schools.",2
E36B406AFE70,I think being inactive serves a purpose.,1
E376D913FA25,In this article I will talk about the technology and how it affects the people.,2
E382BBC2D88E,Is attending classes from home really a benefit for students?,0
E3CCA8712549,How can older students help younger students with homework?,0
E3D9EE7C68F1,"In my opinion, there are three reasons why someone should go and have fun.",0
E3DBC3B092A7,Do you want to be a doctor or a nurse?,0
E3DF63035440,"Sir Winston Churchill said, ""Success is the pursuit of failure.""",1
E3E6D43F34B2,"In our series of letters from Afghan journalists, writer and columnist Fariba Ahmadi considers the idea of extending two hours of school day.",0
E4051C85D12E,In this article I'm going to talk about the role that fails play in the process of reaching success.,1
E4124757C2B0,Do you agree or disagree with adding one and half hour to school each day?,0
E4298EE64777,A school has a policy that if a student has a B range in class they can't be in a sport team or other thing.,0
E429DAB69106,"What would happen if older and younger students get paired together? If younger and older students get paired together it would have a good effect on students because they can learn different methods of learning, give advice for what do expect in high school, and learn different ways of managing stress.",0
E433745B3F87,This week I'm going to talk about Michelangelo's statement about aiming your goal right.,1
E43EB471951D,I'm writing to you because some of my friends have taken three years to finish high school.,0
E446D60AD551,What is the source of self-esteem for students?,1
E4596B010B9B,"When Generic_Name was in the team of runners she felt tired all the time, but went she started practicing she was more active.",1
E45C9BFE63FA,"In our series of letters from African-American journalists, film-maker and columnist Jeff Werner shares his personal story about Thomas Jefferson.",2
E4643D2ADD0A,People who value self-reliance define it as the need for each individual to follow his or her own instincts and ideas.,1
E47A7E497F78,In my opinion kindness is a wonderful thing and it's a huge impact on others.,1
E481AA5C2F0B,"When you have a positive attitude you can have a good future, and when you have a negative attitude you can have a bad future.",1
E48441F53011,Having a homework club after school isn't just a great way for students to get HEL on homework but for many other reasons.,0
E4905D0DD050,How would you feel if you had to do a project on your own or in a group?,0
E4BBB2E44D64,"Choosing a career at a young age is stressful and a big responsibility because you do not have enough time to think about new options, over the time students gets new skills and you have to be sure about what you really want.",0
E4C49D70C330,In my school there are a lot of kids who eat fast food every day.,0
E4DCBE75344D,"Educational activities include, but are not limited to, learning new things, spending time with friends, making projects, and trying new things.",0
E4F813D54870,What do you think should be done to prepare students for life after high school?,0
E4FF635779B8,"People say working in groups is better than working alone, but that's their opinion...",0
E501D2D7FC83,"The prompt for this week's essay was ""What is your first impression?""",3
E508BAFC3BF9,"""Education is the most important thing in life.""",0
E51754AD1D38,Setting a good example is the best way to influence other people.,1
E52ADC86DFFC,People say that the first impression is impossible to change.,3
E52BA6E4D7EE,"In this day and age we net the technology all the time, it's not only computers and phones technology can be something pretty simple like a clock, is not necessary has to ve something very sophisticate, some people say that if you use the technology too much, but it doesn't mean that technology is bad if you use appropriate.",2
E52BD4FC3FF0,In this article I am going to tell you why educational activities are enjoyable.,0
E52C094A1DAA,"Having a good attitude is important, because when you have a good attitude you can help others when they're going through tough times.",1
E545B850725F,"Extracurricular activities should not be controlled by the school, the student and their family should be in control.",0
E54E238C6DDB,"I think it's a good idea that the school can give the benefit for student's to take online classes, so they can get the help they need.",0
E55289EA6492,"In our series of letters from African journalists, novelist and writer Nafissatou Diallo looks at why some people are not conformed with the that have.",2
E5621447B675,How do you choose your character trait?,1
E566F0D20F98,I think it would benefit students to attend classes from home by online such as video conference.,0
E56AA3BD89AD,"This week's prompt is ""Why would you go to France?""",0
E56D4253DFE7,What do you think about a four-day school week?,0
E56D7CC27444,How do you tell students that they do not need others to praise their work?,1
E57E60E07425,"In this article, I would like to share with you some methods to conserve energy and resources.",2
E587CBD5D1E4,The first impression can be good or bad.,3
E597A35FA323,"Negative, We have to take Information about the Books, Play games etc.",0
E5B3346016BA,Q.,0
E5C9AD14EB2D,"Advice is a good thing to make choice and it is good for school, so kid can make better choices.",1
E5F1CCC31762,Have a positive attitude is the key to success in life.,1
E6122E9ABFA3,How do you change your first impression?,3
E6338A929654,"Having the right, or the freedom to make the decisions for them self is a good think because everyone wants to make their own decisions they don't want no one to be telling them what to do, or what to think.",1
E6346D434004,"In our series of letters from African journalists, film-maker and columnist Farai Sevenzo looks at the importance of being yourself.",2
E64FBE962223,The cell phone has changed people's lives because they can't do anything without it.,2
E65D5A2616D2,How would you feel if someone used honesty in a bad way?,1
E660157F81B4,What does advice mean to you?,1
E69D5E1FEAB4,How do you make the right decision in life?,1
E69E62149A87,We all choose are own characteristic traits because everyone has an option.,1
E6A0D625F9C3,Some people say that things that are made up from mind are not real.,1
E6CF2D3B4FA2,"In this article, I am going to be talking about Examples.",1
E6EF69520940,"Attending classes at home is a great option for the students, but not as much as going to the school.",0
E70DD00622DB,Technology has made a positive effect on many people's lives.,2
E71DABB44645,The idea of a four-day school week has been around for a long time but now it is being considered by many schools in the United States.,0
E71EFBE547CF,"Everyone has a talent or skill, don't be afraid to share it with the world.",0
E7328989C861,I feel bad for you in the butcher because you don't use your imagination as much as you use your knowledge.,1
E733508EEB84,"In this article we are going to talk about the school calendar and how it affects the students, teachers and parents.",0
E738D8E24101,"Do we accomplish more if we are always doing something, or does inactivity also serve a purpose?",1
E73CF852AC12,Having a positive attitude can make people become successful in life.,1
E7510A2A4F0A,There are some people who say that you don't have imagination because you don't know what you are going to do when you grow up and you don't have the knowledge to do it.,1
E7585113D7EC,"I think the workplace will be in a place that there is a lot of people, because when is people they are interesting to have new hairstyles and is really cool people are going to wish have the same hairstyle or a different hairstyle.",0
E76B3F5205CD,"Every life is important to me, everyone what do sorting or help someone or be a good thing for other people in the world some of the people jobs is Actor and help sick people or if someone very sick help them",1
E770240CAEE1,"The first impression that is impossible to change, is surprise.",3
E78C1D3328E3,What is the best way to finish the school in three years and the work force for to finish the school in one year early?,0
E792CBEB06C5,How do you feel about students being allowed to bring their phones to school?,2
E7A370A15B49,"Some people think that if you want to do something you have to stop doing it or stop trying, but remember you can do everything you propose.",1
E7A76C48340D,I'm 17-years-old and I'm here to tell you about the curfew in the city.,2
E7A9FD471BE3,What is a good idea to graduate early from high school?,0
E7C8F254C841,This is the first of a series of letters from the BBC's political correspondents.,2
E7DB2DC8B151,Is curfews good or bad for teenagers?,2
E7E6102C559E,"""Nothing is impossible to be yourself, everything is possible to be yourself.""",1
E7EBDBDD703F,How would you feel if your mother told you to stay home at night?,2
E7EFD51B632F,Setting a good example is the best way to influence others.,1
E7F9A77683D2,What is the best policy for students to use their phones in school?,2
E80B0AD2A9D7,What is important for you to know about de Churchill?,1
E80C88E9837C,"In our series of letters from African journalists, film-maker and columnist Farai Sevenzo considers Sir Winston Churchill's statement about the importance of failure in the pursuit of success.",2
E812CBED82E3,What are the differences between older and younger students?,0
E81B50098AAC,"Students should come to school and take their classes, that way we would learn better than taking it in online, and also that we will make us more responsible.",0
E8257C027079,"I think it would be a good idea for students to be able to graduate with three years of high school, with the same idea that they will have to take summer courses and evenings to get all credits in three years, and the advantages of that would be that they will get out of school earlier and be able to star college, work, and a career at an earlier age, and also for students who don't like to spend too much time on school stuff, that would be like a way to get out of that faster and achieve their goals quickly.",0
E83134C87EFA,"When you show positive attitude to someone it makes your day 10 times better. I think that positive attitude is the key to be successful in life because if you show positive attitude to someone it will make your day better and theirs too, when you show negative attitude about something you always fail, and having negative attitude can also effect your mental health.",1
E83BE2C46D0D,"In my school there are two groups of students, the younger ones and the older ones.",0
E8445DB18983,Scientist Albert Einstein has said that imagination is more important than knowledge.,1
E847B658E4DA,Do you want to dance?,0
E8485EFFC9A2,"There are two main types of activities, the indoor activities park and the outdoor activities park.",0
E853D5DD528D,"People should be guided by experts and authorities because in that way we can have fewer people killing each other; however, there are people that don't like to share their situation and there is where the suicide came from",1
E877D5AD16DA,This week I am going to talk about the schools' policy.,0
E8795A1AA404,When making life decisions you have to think about how it's going to effect you in life.,1
E883A8265183,Is working with a group is Benefits?,0
E88DDF2C81EB,This week I want to talk about positive attitude.,1
E897534557AF,In my opinion technology is a positive way to use because you could do so many things with technology personally think that technology could make you accomplish many stuff and achievements.,2
E89C57CE37A6,There are a lot of arguments about finishing the High School in three year and continuing with the traditional four years of school.,0
E8AB23A796F1,How do you tell the truth when you're lying to someone?,1
E8B0698217A3,"When you meet someone for the first time, it's important to set a good first impression.",3
E8B836196ADB,There are a lot of people that don't want to add a homework club to the school because they don't understand how to do their homework.,0
E8BF036DCFA5,"Students should participate in extracurricular activities believe students should participate in extracurricular activities because one it keeps them out of trouble, two some activities keep them healthy, and three they are fun.",0
E8BFE6D45E41,What do you think about older kids being paired with younger kids?,0
E8C3FA5907B0,The following is a letter from a student about being allowed to participate in sports and clubs.,0
E8C554B25F19,In this article I'm going to tell you how to form your character.,1
E8DAB90C65F7,What is the best way to work?,0
E8E07D453C9B,"Technology has had positive effects on people's lives because we can talk with people in long distance, working online without driving, and find new friends.",2
E8E60E149B48,"New ideas always help us in life, if we didn't have guidance in our life would be a little hard for decide things.",1
E8EE54F7A2AD,When schools should or should not control students involvement in extracurricular activities?,0
E8F6D6EA06F1,The school board has decided to add one and a half hour to the school days.,0
E8F77B7EB4D9,What do you have to do in life to achieve what you want in life?,1
E91431653DE3,"individuality doesn't change the can not be, what you want to be.",1
E91D1A0039C3,When students start to go to school they get the chance to learn about things they like.,0
E91F2E8986B2,If you want to succeed in life you have to master your subject.,1
E926BE6F104E,What are the benefits of working alone over working in a group?,0
E952F0EB5083,I have always failed to succeed.,1
E966121134B7,"There are a lot of students, who want to have a part-time job.",0
E969EF7D2D8A,I think that students should get a long summer break because they have to take their time and review their work and go to summer school for makeup class while others are planing to spend time with their families.,0
E96C0F9CE5E3,"When a student is self-confident, is less insecure with every step that they make and can keep going without trying to go back to where they have started.",1
E96C123FAC95,"In my opinion I will say yes we need to choose our character because If we choose our character we can be wherever we want, good, or bad person, etc.",1
E9705A9C0FE5,"Some students don't actually know what they want to be when older, and I agree because some students already know what they want to some as their career.",0
E974548BFD00,Do you want to try new things in life or do you want to keep doing the same thing?,1
E98862049B2E,I would like to tell you what I want to be when I grow up.,0
E98FABC326F7,Homework clubs can help improve students achievements in after school clubs.,0
E9947D032E7B,"Today I'm going to tell you what the greats' accomplishment to be yourself in the world is, because it's important to know what the greats' accomplishment to be yourself in the world is, because it's your decision what you want to do in your future, but never forget your accomplishment in yourself can be stronger in the future.",1
E9BFBEA772EF,Here is a letter of recommendation from a 14-year-old girl to her employer:,0
E9CE2D1B2D50,How would you feel if your school banned phones in class?,2
E9CE67114F63,Former British Prime Minister Winston Churchill once said that success consists of going from failure to failure without loss of enthusiasm.,1
E9E68651B168,What do you think about the school board extending school hours?,0
E9F50492B159,How much do you think curfew should be for teenagers?,2
E9FC757ED1E3,"In some countries, students are expected to identify a career by the time they enter high school.",0
EA03135D3C88,"In this article, I want to talk about why summer projects should be student-designed.",0
EA04020F5ECD,In today's world there are so many opinions and opinions are given by so many people so it's hard to get a one good opinion.,1
EA105A8B8699,People always say it's never a bad thing to have a positive attitude because good things will come to you.,1
EA1B7D05FE81,There's no better way to enjoy a sunny day than by spending time outdoors.,0
EA37D9C12C91,Emerson said that if you want to be a better person you have to be organize your stuff.,1
EA40087521CC,"In our series of letters from African journalists, film-maker and columnist Farai Sevenzo looks at the importance of trying.",2
EA42A6028804,There's a debate going on right now about whether or not students should identify a carrier of their choice when entering high school.,0
EA4AED3BFE34,How do you feel about students being allowed to use their cellphones in class?,2
EA5B3C8E09D1,"There is a saying that says what goes around comes, and if you always have a negative attitude, in the near future somebody will treat you the same way.",1
EA857E7CEFD9,"I disagree with my school adding one and a half more hours for these reasons there is no time for after school activities, going to have to give the teachers more, and your going to have to face a lot of students sleeping in class because let's admit it school is kind of boring.",0
EA8BE9778AA9,"When you're thinking about anything, your brain is running from one place to another place to get the next task. When you're thinking about anything, your brain is running from one place to another place to get the next task.",0
EA970C38817C,Do you think people accomplish more if they are always doing something?,1
EAB299C6ECED,"The first impression is the most important thing when you meet someone for the first time, if you meet someone for the first time and you have no idea who they are or what they think about you, then you're probably not going to have a good relationship with them.",3
EAB3924FD98F,"Students should take four years of high school, instead of three years, because students can have more time to learn, students can enjoy their summer vacations and their evenings, and finally students have more time to do status.",0
EAB74EEE65B3,"Having access to technology has positive effects on people's lives, but it also has negative effects.",2
EACD6F08F69C,I have a dream to visit Generic_City.,0
EAD2625A1711,"Students should not be required to choose a career by the time they enter to high school, because they are inexperienced to know what they want, students could choose the wrong career, and unhappy of wasting their time on a career they are going to change their mind on.",0
EAE70CCAFC13,Do you think the failure can affect your life in the future?,1
EAE71A9E0247,What do you think about working 10 hours a day during the weekends?,0
EAEE04B1F712,Here is why imagination is more important than knowledge.,1
EB03C897F7E8,Having a group of people working together is beneficial for everyone.,0
EB0F373C1D2A,It's that time of the year again when students return from their summer break.,0
EB1500B8EA75,Attending classes from your home can affect your education because not all the students who are taking online classes are going to complete their work.,0
EB3D751AD980,Teaching or being asked to give elementary school students is a great thing ever.,0
EB403A2AA1DB,Here's what I have learned over the years and what I hope to pass on to my children. If something happens it happens you can do anything but to hope that things will get better.,1
EB5924FBD25C,"Although some say schools shouldn't extend the school day two hours because some students and teachers might have work after school, actually schools should extend the school day two hours because students get enough time to do their assignments and home works also teachers got enough time to check students work properly and students can add one more subject.",0
EB67209E0468,"In my life experiences, I've learned that never give up on yourself.",1
EB8030177678,"If people never do something in their life, they will never accomplish something that can be a benefit for their future or make their family proud.",1
EBA7A8A0384C,"In this article, I'm going to tell you about one place in the world that most of the people want to visit.",0
EBCC0B6D36D0,The people who lived in the past were very hard to get a job and they didn't get enough money to continue to they lives.,0
EBD07D2D103C,"Distance learning is not helpful to every student, because a system of learning that benefits all students, and give students opportunity for father understanding is more beneficial.",0
EBD559A9576C,Being yourself is always better than being someone else.,1
EBD586EB3AA8,"Schools should not have a four-day school because, some students may not have time to stay more hours, some students have a part-time job and others help parents to taking care of younger siblings.",0
EBE0730AFF0E,Successful people adopt the failure as a way to learn and become successful.,1
EBE636368EBC,People make their own decisions because they don't want to blame no one when they take there advice.,1
EBEFF43F46EE,How would you like to accomplish one thing in the future?,1
EBF9131A638F,"Distance learning is a new learning method for students to attend classes from home by online, or you can video conference.",0
EC047D97041F,I'm writing this because I'm struggling with a question about self-esteem.,1
EC07B11B2CF3,"A positive attitude is the key to success in life because being a positive is a good thing to have in life, if a person have a Negative attitude it won't let them go anywhere in life they're just going to say in the same spot, positive attitude is the key to get respect from others, being positive and successful in the same time is the first step to succedNegative attitude won't let a person go anywhere in life to be successful because having bad attitude won't let a person make the right friends in life.",1
EC0B04508F7C,What are the benefits of working in group?,0
EC2758A5B74E,The school board is considering extending the school day by one and a half hours.,0
EC35456D4E07,Should your school follow this model by extending the school day two hours?,0
EC3B982A622A,Adding another half an hour to school is a bad idea.,0
EC3F3F26E635,"I'm 18-year-old student at the University of Wisconsin-Madison, and I'm writing this letter to tell you about my future plans.",0
EC5138D8C9D6,"I'm not agree with what they're doing with the student, and they still not on the age to summit careers, went they get to the point at school is gone you star looking for a career and what you like and what is making you follow the career",0
EC64EE12DBB4,I would right a letter to McDonald because I want students to see what happen when you just play around in school or your parents don't have money for your education.,0
EC773C38B72C,Being success is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure is really important and being a failure,1
EC7A73638669,"In our series of letters from African journalists, novelist and writer Gabriel Gatehouse considers whether it is a good idea for students to finish high school in three years and enter college one year early.",0
EC82975E75DA,"To conserve energy and resources, some businesses have adopted a four-day work week, the benefits is that in the school have that conserve energy, the students have that adopted to your work, and the school and conserve energy, and resources",0
EC8590A774E6,In this article I'm going to give you some tips on how to build up self-esteem.,1
ECA6E86705B6,Do you think positive attitude is the key to success in life?,1
ECB127F00953,Some people say that honesty is the best policy when you are in a bad situation with a person.,1
ECC9E84CD3D1,How would you feel if your school had an after school homework club?,0
ECCAD55DE7BA,Do you think we accomplish more if we are always doing something?,1
ECE377D2E967,How do you feel about students performing community service at your school?,0
ECEE1FB05BDE,"I've been through a lot in my life and I've made a lot of mistakes, but I've learned a lot from it and I want to share it with you.",1
ECF0CBAE7E06,"In my opinion I total disagree, sometimes we can keep and keep trying what we already mastered is either you become better or just fail in life.",1
ECF265A73C7E,Distance learning could benefit students in the future.,0
ED06CD30103F,Have you ever wondered when is it a good idea for people to start thinking about what they want to do for a living?,0
ED0A8E614649,"In the past, students had to travel to school or collage to take classes.",0
ED185DEBD213,"In my opinion, students need to take classes, so students can choose the classes they need, and they can choose the classes they need to graduate.",0
ED35A1FF5ACC,There are many things in life that are enjoyable but there are also many things that are not so enjoyable.,0
ED40DCB2F669,"In our series of letters from Australian students, we ask whether students should commit to a career at a young age.",0
ED4CAEB0D7A3,A character is the one that do all that he can give and not the one that has more power because in the story their work is to make people thing that what happen in the story is true.,1
ED57CFEC1CF1,Parents influence people when they're younger because the influence helped people when he or she's smoking too much or drinking too much.,1
ED6070D470FF,"In our series of letters from African-American journalists, film-maker, and columnist Richard Roeper looks at the importance of being a good role model.",2
ED74D2C2403B,"In our series of letters from African journalists, film-maker and columnist Farai Sevenzo looks at the pros and cons of taking classes from home.",2
ED81EC443A69,"In this article, I will be talking about why teens should know that summer vacation is for them to enjoy.",0
ED8E7F6A56DD,There are some school programs that give students the change to graduate in three years and not in the normal four years.,0
ED937FC56246,In this article I'm going to tell you why a high paying job is good for you.,0
ED9C6EDC5601,I don't think adding an hour and thirty minutes to the school schedule is a good idea.,0
EDA0DCA3FC41,"Some school districts in the United States are allowing students to graduate early, so that they can get more credits to graduate early.",0
EDA3FF6D2DCA,"If you talk someone for one thing, information, film, music, game, ...",1
EDD899D4131D,How do you think schools should control students involvement in extracurricular activities?,0
EDDAE2D4080B,When I was writing my paper I did not think about how long it would take me to write my paper.,0
EDE0A58B0B47,There are so many benefits to working in a group.,0
EDFFA0E4D88C,What do you think about school weeks being longer?,0
EE392BB6CFD1,It's not okay to be yourself in a world where it's constantly trying to change you into something else.,1
EE3E133A2D55,"Having positive attitude will make you be a successful person in your life, because you will have the confidences of knowing what you are doing.",1
EE58A33AD551,"The Prime Minister Winston Churchill said, ""Success consists of going from failure to failure without loss of enthusiasm"".",1
EE6114478ECF,My name is Generic and I'm 17 years old.,0
EE6ECB910EB2,"In this theme, I'm going to talk about the idea of taking off one day of school and the idea of having five days of school.",0
EE855A723FE0,In my English class my teacher make a group and some people start talking with me 2 people from that class help me in my English because it wasn't that good.,0
EE99F74CAE44,What is the best way to influence others and what is the best way to be an example?,1
EE9EA950AAE1,What will you be doing for your first day of school?,0
EEB113169637,How do you clean up after an event?,0
EEB4D170D513,How would you use your education to make a difference in the world?,1
EEB58B11D40C,I am a junior at the school where the principal has decided that all students must participate in at least one extracurricular activity.,0
EEB5AAA18E11,"Students should decide what they want to do in life, because people believe that doing something that makes you happy will help you in the future.",0
EEDD6AC8DC5B,"Is more essay when the person has determinate direction, when the person not have anything in the life, I think its necessary that person to be linked with family, friends who are motivation for him or she.",1
EEDF62EFA5D7,Inactivity is not good for your dreams or goals in the life because if you are an inactive person you not have good reason for live in this world.,1
EEE6067CF9B5,Older students can help younger students with homework.,0
EEE7731E8A57,Here are some tips on how to get your work done on time.,0
EEED5054938E,What do you think about having another hour of school?,0
EEEEC24C9AE7,How would you like to grow up?,0
EEEF07B3D146,Do you always keep yourself busy?,1
EEEF81C2E133,What are some reasons why I would be a good candidate for a job in a restaurant?,0
EF1CF9E844F7,"Choosing a career is one of the most important steps for the young age students, but it's not the only step, the high schools should help the students to find the career that's best for them.",0
EF2E939F92B2,Commit a career at a young age gives time for students to approach their goals and advance towards the futureCommit a career at a young age gives time for students to approach their goals and advance towards the future,0
EF36F9497E96,"British Prime Minister Winston Churchill once said, ""Success is not a good thing, it's a bad thing.""",1
EF3A72193AAF,"To become successful, you have to work hard, do not give up, be positive, solve problems, try your best, and learn something new.",1
EF455BB07922,The stage of the life is the stage of the life on the grow-up it is.,1
EF45D0314A20,What is the most enjoyable activity that you do every day?,0
EF47AB98271A,"Some people think that it is almost impossible to change in the life of a person, they think that it is impossible to improve our goals in the future, they think that it is impossible to improve our knowledge, they think that it is impossible to improve our ability to create new ideas that would be a big help to develop in the society.",1
EF4966D17FFB,Students at school should eat healthy food instead of eating same lunch every day.,0
EF5922BDE9E5,Working in groups is a good idea for students because they can get a lot of work done quicker and easier.,0
EF5B4AE52BE6,"Students are expected to identify a career by the time they enter high school. However, start at a young age would be benefit for students because they would take High School as serious part of life.",0
EF6B8CD5EDE9,How much do we accomplish if we are always doing something?,1
EF7E0CBD62D2,"Some people said we don't matter the life, but we have to have good attitude because is mirror how we are, in the school you need to have good attitude because you don't want problem with the other people.",1
EF8047505E53,People have different opinions on being active and inactive.,1
EF9677DEFA79,What do you think the teachers should do to improve the grades of students?,0
EF9D616EAC4E,"When we have the option of working individually or in group, we all have our own opinion of either if we would like to do our work by our selves or to work with someone or multiple people for different reasons, and here are going to be reasons why it would be good to work either individually or in group.",0
EFACA593A52B,Hard-working is the best way to demonstrate you can work in any place and loves your job.,0
EFB208F9EF60,A group of business leaders are calling for a four-day school week.,0
EFBD506FC8F2,In this letter I would like to tell you about my experience in TV Production.,0
EFBF293CC2AF,"In this video I'm going to tell you why I want to visit your hospital, because I want to save peoples lives when I grow up and have that desperate feeling when you save someone's life.",0
EFCC45260444,What is the best accomplishment a person can give to someone?,1
EFD563DFAC60,There are many arguments about whether students should use cell phones in the classroom.,2
EFD7D87EF4C9,How would you describe yourself as a hard-worker?,0
EFDAD69E103B,How can older students and younger students help each other?,0
EFDC396D9F7A,What do you think about students taking classes online?,0
EFE2BC73A573,Have you ever had a first impression about something?,3
EFF1803E4B81,Today I want to talk about failure.,1
F0078F48B6D1,How did you get into being a competitive person?,0
F0116D8BA334,A lot of businesses have adopted a four-day work week to conserve energy and resources.,0
F032D40816C0,"In my experience I was in 10th grade was my first day of school at Generic_School, I was never with a lot of nervous, and I did not speak English, so all my classes in my first day of school I feel many eyes on my because I was the new student, then at the end of my day I take my correct bus and when I was at home talking with my mom I told her that I do not like the school because it was different of my country and my mom told me that with the pass of the days I will feel a good person, a correct person.",0
F0524CAE23DC,Have you ever wondered why you should have good attitudes?,1
F05D3802BC94,Allowing students to use their cellphones during educational time would be an encouragement to cheating.,2
F06699DB73E0,Some people say that:success consists of going from failure to failure without loss of enthusiasm.,1
F069420C6DB7,What are your thoughts on distance learning for students to attend class from home?,0
F06D9612B900,In school I have been doing a lot of different activities.,0
F074C2FEC1AF,Technology has changed so many things in the world and it has made life much easier for people.,2
F075F9AD2AA4,"In our series of letters from African journalists, novelist and writer Gabriel Gatehouse considers whether it is a good idea for students to commit to a career at you gage.",2
F07EB7B6F40E,"What do you think is the best thing about imagination? Knowledge might be a great thing, but imagination helped me achieve things that I never thought before.",1
F093FCEEC17E,"Technology is a wonderful tool that let us develop our communication skills, unify families, and makes easier our jobs.",2
F094225CAE4F,I have been hearing a lot about the idea of finishing high school in three years.,0
F0B44890C961,How should schools control students involvement in extracurricular activities?,0
F0BB52DD1DB6,"""If you don't want to try new things, don't try new things.""",1
F0E76CC2EF7A,I agree that all students must participate in at least one extracurricular activity.,0
F0EA44C34C13,"In our series of letters from our readers, we are going to talk about a topic that is very important to us.",0
F0EECEC5C84B,What are the reasons that I think that the people should make their own decisions?,1
F100483B6259,How do you stop growing with mentality?,1
F11E6745A8DA,I've been hearing a lot of people say that online classes and video conferencing is the best way of learning.,0
F123CF0BF9DB,"Some people think that is better to be alone because you must create your own decisions, but others think that is better to be alone because you must follow your own rules.",0
F1270F8362F8,Imagine you are playing basketball and you have a talent.,0
